athlete_id,session_id,speed_mps,window_id,csi_amp_mean,csi_amp_std,csi_amp_min,csi_amp_max,csi_phase_sin_mean,csi_phase_cos_mean,rf_snr_db_mean,multipath_score_mean,rf_signal_quality_mean,left_contact_ratio,right_contact_ratio,csi_amp_range,flight_ratio_proxy,cadence_spm,contact_time_ms,flight_time_ms,asymmetry_pct,dominant_doppler_proxy_hz,harmonic_energy_ratio,vertical_force_peak_bw_proxy,lateral_force_peak_bw_proxy,vertical_loading_rate_bw_s,calf_load_contact_bw,calf_load_uplift_bw,muscle_load_index,power_wkg_proxy,global_risk_probability_14d,future_pain_or_modification_14d
ATH_WIFI_002,ATH_WIFI_002_S01_3.7mps,3.7,9,0.995526846875,0.0215479632001884,0.939405,1.056995,-0.22432200150267073,0.11477943512036996,24.62625,0.13055,0.8125249999999999,0.1,0.3,0.11758999999999986,0.6000000000000001,193.37,264.25,76.03,4.841,2.0,0.31859,2.3381,0.0968,90.253,1.9562,2.3057,0.9347,3.61,0.8611,0
ATH_WIFI_002,ATH_WIFI_002_S01_3.7mps,3.7,10,0.9991910234375,0.02111853154775235,0.933066,1.050456,-0.22113428302826152,0.11900672644372816,24.62625,0.13055,0.8125249999999999,0.3,0.3,0.1173900000000001,0.39999999999999997,193.37,264.25,76.03,4.841,2.0,0.29351,2.3381,0.0968,90.253,1.9562,2.3057,0.9347,3.61,0.8611,0
ATH_WIFI_002,ATH_WIFI_002_S01_3.7mps,3.7,11,1.002262821875,0.02316742542735869,0.927081,1.067122,-0.22285441639822062,0.11495980274397019,24.62625,0.13055,0.8125249999999999,0.4,0.3,0.14004099999999986,0.3,193.37,264.25,76.03,4.841,2.0,0.32413,2.3381,0.0968,90.253,1.9562,2.3057,0.9347,3.61,0.8611,0
ATH_WIFI_002,ATH_WIFI_002_S01_3.7mps,3.7,12,1.002053971875,0.022400863905048158,0.93695,1.063487,-0.22416657466297035,0.11414396593604556,24.62625,0.13055,0.8125249999999999,0.1,0.2,0.12653700000000012,0.7,193.37,264.25,76.03,4.841,2.0,0.34041,2.3381,0.0968,90.253,1.9562,2.3057,0.9347,3.61,0.8611,0
ATH_WIFI_002,ATH_WIFI_002_S01_3.7mps,3.7,13,1.0005284375,0.02156869547994442,0.936602,1.063689,-0.22029319260420904,0.11813266971620413,24.62625,0.13055,0.8125249999999999,0.4,0.2,0.12708700000000006,0.39999999999999997,193.37,264.25,76.03,4.841,1.0,0.32599,2.3381,0.0968,90.253,1.9562,2.3057,0.9347,3.61,0.8611,0
ATH_WIFI_002,ATH_WIFI_002_S01_3.7mps,3.7,14,0.9949299828125,0.023362024828263165,0.925132,1.051195,-0.22494723214267204,0.11540609095076404,24.62625,0.13055,0.8125249999999999,0.3,0.4,0.12606300000000015,0.29999999999999993,193.37,264.25,76.03,4.841,2.0,0.31339,2.3381,0.0968,90.253,1.9562,2.3057,0.9347,3.61,0.8611,0
ATH_WIFI_002,ATH_WIFI_002_S01_3.7mps,3.7,15,1.0029072828125,0.021232447423231552,0.933572,1.069389,-0.22258735410504196,0.11729252821931371,24.62625,0.13055,0.8125249999999999,0.2,0.2,0.13581699999999997,0.6000000000000001,193.37,264.25,76.03,4.841,2.0,0.31381,2.3381,0.0968,90.253,1.9562,2.3057,0.9347,3.61,0.8611,0
ATH_WIFI_002,ATH_WIFI_002_S01_3.7mps,3.7,16,1.003372246875,0.02201236161600842,0.936921,1.067625,-0.2219864957741248,0.11625369201433396,24.62625,0.13055,0.8125249999999999,0.4,0.2,0.13070400000000004,0.39999999999999997,193.37,264.25,76.03,4.841,2.0,0.30747,2.3381,0.0968,90.253,1.9562,2.3057,0.9347,3.61,0.8611,0
ATH_WIFI_002,ATH_WIFI_002_S01_3.7mps,3.7,17,0.9963298843749999,0.02258181074053878,0.94029,1.063647,-0.2238698092073425,0.11416019705101851,24.62625,0.13055,0.8125249999999999,0.2,0.4,0.12335700000000005,0.4,193.37,264.25,76.03,4.841,2.0,0.3417,2.3381,0.0968,90.253,1.9562,2.3057,0.9347,3.61,0.8611,0
ATH_WIFI_002,ATH_WIFI_002_S02_2.7mps,2.7,0,1.0064638921875,0.021014094189308406,0.946935,1.057528,0.5904298904354492,0.1361004826243655,21.273500000000002,0.085925,0.751425,0.4,0.2,0.11059300000000005,0.39999999999999997,185.8,305.7,57.18,5.812,1.0,0.26223,2.291,0.1076,84.221,1.9482,2.0278,0.9029,2.67,0.8572,1
ATH_WIFI_002,ATH_WIFI_002_S02_2.7mps,2.7,1,0.9956131671874999,0.02155519684344091,0.938606,1.05287,0.5870062364117803,0.15322447650972335,21.273500000000002,0.085925,0.751425,0.2,0.3,0.11426399999999992,0.5,185.8,305.7,57.18,5.812,2.0,0.31571,2.291,0.1076,84.221,1.9482,2.0278,0.9029,2.67,0.8572,1
ATH_WIFI_002,ATH_WIFI_002_S02_2.7mps,2.7,2,0.9997899875,0.022231251694820747,0.938649,1.073026,0.5916820996858754,0.13803592815476617,21.273500000000002,0.085925,0.751425,0.4,0.2,0.13437700000000008,0.39999999999999997,185.8,305.7,57.18,5.812,2.0,0.23463,2.291,0.1076,84.221,1.9482,2.0278,0.9029,2.67,0.8572,1
ATH_WIFI_002,ATH_WIFI_002_S02_2.7mps,2.7,3,1.000754896875,0.022786801529927445,0.933725,1.060968,0.586652351335063,0.15065296773027423,21.273500000000002,0.085925,0.751425,0.3,0.3,0.12724299999999988,0.39999999999999997,185.8,305.7,57.18,5.812,2.0,0.31838,2.291,0.1076,84.221,1.9482,2.0278,0.9029,2.67,0.8572,1
ATH_WIFI_002,ATH_WIFI_002_S02_2.7mps,2.7,4,1.0036969734375,0.021894627934543512,0.943764,1.056499,0.5894656219424365,0.14141915931600813,21.273500000000002,0.085925,0.751425,0.2,0.3,0.11273500000000003,0.5,185.8,305.7,57.18,5.812,2.0,0.27334,2.291,0.1076,84.221,1.9482,2.0278,0.9029,2.67,0.8572,1
ATH_WIFI_002,ATH_WIFI_002_S02_2.7mps,2.7,5,0.9965056671875001,0.022806179209544968,0.935602,1.055848,0.5873464627820251,0.14747922475858227,21.273500000000002,0.085925,0.751425,0.3,0.3,0.12024599999999985,0.39999999999999997,185.8,305.7,57.18,5.812,2.0,0.2987,2.291,0.1076,84.221,1.9482,2.0278,0.9029,2.67,0.8572,1
ATH_WIFI_002,ATH_WIFI_002_S02_2.7mps,2.7,6,0.9961255234375,0.02112288358068427,0.937583,1.055767,0.5887201709672447,0.14749557535526736,21.273500000000002,0.085925,0.751425,0.2,0.4,0.11818399999999984,0.4,185.8,305.7,57.18,5.812,2.0,0.30301,2.291,0.1076,84.221,1.9482,2.0278,0.9029,2.67,0.8572,1
ATH_WIFI_002,ATH_WIFI_002_S02_2.7mps,2.7,7,1.0037431906249998,0.022787420807040805,0.936053,1.055361,0.589006729688976,0.14237155802789897,21.273500000000002,0.085925,0.751425,0.3,0.2,0.11930799999999997,0.49999999999999994,185.8,305.7,57.18,5.812,2.0,0.26221,2.291,0.1076,84.221,1.9482,2.0278,0.9029,2.67,0.8572,1
ATH_WIFI_002,ATH_WIFI_002_S02_2.7mps,2.7,8,1.001317834375,0.022297675514704855,0.938444,1.054607,0.5872453657382668,0.15096792481419233,21.273500000000002,0.085925,0.751425,0.2,0.3,0.11616300000000013,0.5,185.8,305.7,57.18,5.812,2.0,0.31878,2.291,0.1076,84.221,1.9482,2.0278,0.9029,2.67,0.8572,1
ATH_WIFI_002,ATH_WIFI_002_S02_2.7mps,2.7,9,0.999284253125,0.02237008043478692,0.937469,1.064284,0.5918352482968033,0.13800699723898485,21.273500000000002,0.085925,0.751425,0.4,0.2,0.126815,0.39999999999999997,185.8,305.7,57.18,5.812,1.0,0.27999,2.291,0.1076,84.221,1.9482,2.0278,0.9029,2.67,0.8572,1
ATH_WIFI_002,ATH_WIFI_002_S02_2.7mps,2.7,10,0.9939500406249999,0.020913708825858857,0.922516,1.053054,0.5870484334891305,0.1534625146087416,21.273500000000002,0.085925,0.751425,0.2,0.3,0.13053799999999993,0.5,185.8,305.7,57.18,5.812,2.0,0.31816,2.291,0.1076,84.221,1.9482,2.0278,0.9029,2.67,0.8572,1
ATH_WIFI_002,ATH_WIFI_002_S02_2.7mps,2.7,11,1.0058949421875,0.021366249880170295,0.950687,1.059928,0.5922576359728337,0.13613724979661435,21.273500000000002,0.085925,0.751425,0.4,0.1,0.10924100000000003,0.5,185.8,305.7,57.18,5.812,1.0,0.24786,2.291,0.1076,84.221,1.9482,2.0278,0.9029,2.67,0.8572,1
ATH_WIFI_002,ATH_WIFI_002_S02_2.7mps,2.7,12,1.001764803125,0.023058776428522665,0.940171,1.063775,0.5869384380715044,0.15288286654213507,21.273500000000002,0.085925,0.751425,0.2,0.4,0.12360399999999994,0.4,185.8,305.7,57.18,5.812,2.0,0.3175,2.291,0.1076,84.221,1.9482,2.0278,0.9029,2.67,0.8572,1
ATH_WIFI_002,ATH_WIFI_002_S02_2.7mps,2.7,13,0.999120984375,0.01970727996354584,0.938163,1.062886,0.5911533385443917,0.13709235781535362,21.273500000000002,0.085925,0.751425,0.3,0.3,0.12472300000000003,0.39999999999999997,185.8,305.7,57.18,5.812,2.0,0.24256,2.291,0.1076,84.221,1.9482,2.0278,0.9029,2.67,0.8572,1
ATH_WIFI_002,ATH_WIFI_002_S02_2.7mps,2.7,14,0.9949576,0.02271340881924812,0.93251,1.055568,0.5873336611765063,0.14976964047972874,21.273500000000002,0.085925,0.751425,0.2,0.3,0.12305800000000011,0.5,185.8,305.7,57.18,5.812,2.0,0.31521,2.291,0.1076,84.221,1.9482,2.0278,0.9029,2.67,0.8572,1
ATH_WIFI_002,ATH_WIFI_002_S02_2.7mps,2.7,15,1.00333773125,0.022493294546282364,0.933469,1.054908,0.5887096668892553,0.1446056625029685,21.273500000000002,0.085925,0.751425,0.2,0.3,0.12143899999999996,0.5,185.8,305.7,57.18,5.812,2.0,0.2863,2.291,0.1076,84.221,1.9482,2.0278,0.9029,2.67,0.8572,1
ATH_WIFI_002,ATH_WIFI_002_S02_2.7mps,2.7,16,1.0044785890625,0.02193557506791474,0.943154,1.064022,0.5886349023219711,0.14488615727204218,21.273500000000002,0.085925,0.751425,0.4,0.3,0.12086799999999998,0.3,185.8,305.7,57.18,5.812,2.0,0.28628,2.291,0.1076,84.221,1.9482,2.0278,0.9029,2.67,0.8572,1
ATH_WIFI_002,ATH_WIFI_002_S02_2.7mps,2.7,17,0.9964680796875,0.021326575590143126,0.942704,1.057088,0.5884633205752504,0.1490171998125387,21.273500000000002,0.085925,0.751425,0.2,0.3,0.11438400000000004,0.5,185.8,305.7,57.18,5.812,2.0,0.30778,2.291,0.1076,84.221,1.9482,2.0278,0.9029,2.67,0.8572,1
ATH_WIFI_002,ATH_WIFI_002_S02_3.0mps,3.0,0,1.006717746875,0.020787987115884716,0.938768,1.05308,0.015134418712902113,-0.7234429038888612,25.64225,0.06860000000000001,0.853675,0.4,0.2,0.11431199999999997,0.39999999999999997,184.04,292.32,65.03,5.172,1.0,0.26456,2.3041,0.1143,78.485,1.8851,2.1135,0.9041,3.332,0.8095,1
ATH_WIFI_002,ATH_WIFI_002_S02_3.0mps,3.0,1,0.9951759484375,0.023320432884034396,0.929832,1.062613,0.03887671925622318,-0.7236757377094352,25.64225,0.06860000000000001,0.853675,0.1,0.4,0.13278100000000004,0.5,184.04,292.32,65.03,5.172,3.0,0.32135,2.3041,0.1143,78.485,1.8851,2.1135,0.9041,3.332,0.8095,1
ATH_WIFI_002,ATH_WIFI_002_S02_3.0mps,3.0,2,1.000601765625,0.021321068361515986,0.942174,1.069267,0.015995902771198396,-0.7232065633853966,25.64225,0.06860000000000001,0.853675,0.3,0.2,0.127093,0.49999999999999994,184.04,292.32,65.03,5.172,2.0,0.23826,2.3041,0.1143,78.485,1.8851,2.1135,0.9041,3.332,0.8095,1
ATH_WIFI_002,ATH_WIFI_002_S02_3.0mps,3.0,3,0.999173765625,0.022310507641231728,0.941424,1.059238,0.03794025843321411,-0.7219128147662135,25.64225,0.06860000000000001,0.853675,0.2,0.4,0.11781399999999986,0.4,184.04,292.32,65.03,5.172,2.0,0.3239,2.3041,0.1143,78.485,1.8851,2.1135,0.9041,3.332,0.8095,1
ATH_WIFI_002,ATH_WIFI_002_S02_3.0mps,3.0,4,1.0051554375,0.021600701466812883,0.949058,1.058913,0.019177519539717636,-0.72363200126236,25.64225,0.06860000000000001,0.853675,0.3,0.3,0.10985500000000004,0.39999999999999997,184.04,292.32,65.03,5.172,2.0,0.24161,2.3041,0.1143,78.485,1.8851,2.1135,0.9041,3.332,0.8095,1
ATH_WIFI_002,ATH_WIFI_002_S02_3.0mps,3.0,5,0.995477559375,0.02260746646463339,0.935626,1.054656,0.03394656294643623,-0.7224763141931513,25.64225,0.06860000000000001,0.853675,0.2,0.3,0.11903000000000008,0.5,184.04,292.32,65.03,5.172,2.0,0.32133,2.3041,0.1143,78.485,1.8851,2.1135,0.9041,3.332,0.8095,1
ATH_WIFI_002,ATH_WIFI_002_S02_3.0mps,3.0,6,0.997722465625,0.022070004067341307,0.940168,1.056866,0.02336416096645222,-0.7227075006349286,25.64225,0.06860000000000001,0.853675,0.2,0.3,0.11669800000000008,0.5,184.04,292.32,65.03,5.172,2.0,0.2742,2.3041,0.1143,78.485,1.8851,2.1135,0.9041,3.332,0.8095,1
ATH_WIFI_002,ATH_WIFI_002_S02_3.0mps,3.0,7,1.0024926046875,0.021906994006101986,0.936175,1.059556,0.030801323806271867,-0.7231698019231177,25.64225,0.06860000000000001,0.853675,0.3,0.3,0.12338099999999996,0.39999999999999997,184.04,292.32,65.03,5.172,2.0,0.30521,2.3041,0.1143,78.485,1.8851,2.1135,0.9041,3.332,0.8095,1
ATH_WIFI_002,ATH_WIFI_002_S02_3.0mps,3.0,8,1.004260328125,0.020597631162747248,0.955888,1.056243,0.029314047408627586,-0.7233750694753259,25.64225,0.06860000000000001,0.853675,0.3,0.3,0.10035500000000008,0.39999999999999997,184.04,292.32,65.03,5.172,2.0,0.29943,2.3041,0.1143,78.485,1.8851,2.1135,0.9041,3.332,0.8095,1
ATH_WIFI_002,ATH_WIFI_002_S02_3.0mps,3.0,9,0.9980756515625,0.02354041254557365,0.929023,1.061268,0.026170264622902388,-0.724388659171004,25.64225,0.06860000000000001,0.853675,0.4,0.2,0.13224500000000006,0.39999999999999997,184.04,292.32,65.03,5.172,2.0,0.27757,2.3041,0.1143,78.485,1.8851,2.1135,0.9041,3.332,0.8095,1
ATH_WIFI_002,ATH_WIFI_002_S02_3.0mps,3.0,10,0.9946543,0.021922093423233167,0.939469,1.050616,0.03353135387413212,-0.7231524869959486,25.64225,0.06860000000000001,0.853675,0.2,0.3,0.111147,0.5,184.04,292.32,65.03,5.172,2.0,0.3128,2.3041,0.1143,78.485,1.8851,2.1135,0.9041,3.332,0.8095,1
ATH_WIFI_002,ATH_WIFI_002_S02_3.0mps,3.0,11,1.0043134015625,0.021887813869243194,0.937002,1.064092,0.022284088395495127,-0.7230103448845279,25.64225,0.06860000000000001,0.853675,0.4,0.1,0.12709000000000004,0.5,184.04,292.32,65.03,5.172,1.0,0.25815,2.3041,0.1143,78.485,1.8851,2.1135,0.9041,3.332,0.8095,1
ATH_WIFI_002,ATH_WIFI_002_S02_3.0mps,3.0,12,1.00030858125,0.023691611983006313,0.928075,1.059425,0.03826446132606799,-0.7237815777853872,25.64225,0.06860000000000001,0.853675,0.2,0.3,0.13135000000000008,0.5,184.04,292.32,65.03,5.172,1.0,0.32646,2.3041,0.1143,78.485,1.8851,2.1135,0.9041,3.332,0.8095,1
ATH_WIFI_002,ATH_WIFI_002_S02_3.0mps,3.0,13,1.0007147109374999,0.020973730456170344,0.942383,1.057767,0.018645711570025942,-0.7244494612971281,25.64225,0.06860000000000001,0.853675,0.4,0.2,0.11538399999999993,0.39999999999999997,184.04,292.32,65.03,5.172,1.0,0.2765,2.3041,0.1143,78.485,1.8851,2.1135,0.9041,3.332,0.8095,1
ATH_WIFI_002,ATH_WIFI_002_S02_3.0mps,3.0,14,0.9948950203125,0.021605330794935464,0.932444,1.046196,0.03766321210799274,-0.7227970378441227,25.64225,0.06860000000000001,0.853675,0.2,0.3,0.11375199999999985,0.5,184.04,292.32,65.03,5.172,1.0,0.33197,2.3041,0.1143,78.485,1.8851,2.1135,0.9041,3.332,0.8095,1
ATH_WIFI_002,ATH_WIFI_002_S02_3.0mps,3.0,15,1.0052389015625,0.022088416588090024,0.947866,1.068907,0.016715323996181482,-0.7241115927654942,25.64225,0.06860000000000001,0.853675,0.4,0.2,0.12104100000000007,0.39999999999999997,184.04,292.32,65.03,5.172,1.0,0.2621,2.3041,0.1143,78.485,1.8851,2.1135,0.9041,3.332,0.8095,1
ATH_WIFI_002,ATH_WIFI_002_S02_3.0mps,3.0,16,1.0009619734375002,0.022203689985546306,0.934072,1.05252,0.03898591043182965,-0.7225673047102305,25.64225,0.06860000000000001,0.853675,0.1,0.4,0.11844799999999989,0.5,184.04,292.32,65.03,5.172,3.0,0.32138,2.3041,0.1143,78.485,1.8851,2.1135,0.9041,3.332,0.8095,1
ATH_WIFI_002,ATH_WIFI_002_S02_3.0mps,3.0,17,1.0004455374999999,0.021419176983113995,0.941457,1.059793,0.01681273802881879,-0.7249737069879,25.64225,0.06860000000000001,0.853675,0.3,0.2,0.118336,0.49999999999999994,184.04,292.32,65.03,5.172,2.0,0.23719,2.3041,0.1143,78.485,1.8851,2.1135,0.9041,3.332,0.8095,1
ATH_WIFI_002,ATH_WIFI_002_S02_3.3mps,3.3,0,1.0060433578125,0.021620084908428764,0.946744,1.065724,-0.08108671274716392,-0.14592607235237515,23.67925,0.0901,0.8036249999999999,0.4,0.1,0.11897999999999986,0.5,188.27,292.36,65.91,6.018,1.0,0.2629,2.3105,0.0837,90.415,1.9618,2.1448,0.9193,3.226,0.8879,1
ATH_WIFI_002,ATH_WIFI_002_S02_3.3mps,3.3,1,0.995143496875,0.021781993484015803,0.934209,1.05406,-0.07762122690128327,-0.14773027035338968,23.67925,0.0901,0.8036249999999999,0.2,0.4,0.11985100000000004,0.4,188.27,292.36,65.91,6.018,2.0,0.3108,2.3105,0.0837,90.415,1.9618,2.1448,0.9193,3.226,0.8879,1
ATH_WIFI_002,ATH_WIFI_002_S02_3.3mps,3.3,2,0.9992970375000001,0.021746247601088564,0.932031,1.052218,-0.0807961388794906,-0.14713482979501155,23.67925,0.0901,0.8036249999999999,0.3,0.3,0.12018700000000004,0.39999999999999997,188.27,292.36,65.91,6.018,2.0,0.25459,2.3105,0.0837,90.415,1.9618,2.1448,0.9193,3.226,0.8879,1
ATH_WIFI_002,ATH_WIFI_002_S02_3.3mps,3.3,3,1.0017452484375,0.023411619781982303,0.929265,1.058634,-0.07852972092658854,-0.14740853263465117,23.67925,0.0901,0.8036249999999999,0.3,0.2,0.12936900000000007,0.49999999999999994,188.27,292.36,65.91,6.018,2.0,0.30574,2.3105,0.0837,90.415,1.9618,2.1448,0.9193,3.226,0.8879,1
ATH_WIFI_002,ATH_WIFI_002_S02_3.3mps,3.3,4,1.0033271421875,0.021396468411886912,0.934994,1.063356,-0.07868434620877661,-0.14878010627889804,23.67925,0.0901,0.8036249999999999,0.2,0.4,0.12836199999999998,0.4,188.27,292.36,65.91,6.018,2.0,0.3012,2.3105,0.0837,90.415,1.9618,2.1448,0.9193,3.226,0.8879,1
ATH_WIFI_002,ATH_WIFI_002_S02_3.3mps,3.3,5,0.9990650515624999,0.023473337257784308,0.930036,1.067994,-0.079345275793121,-0.14578802863627632,23.67925,0.0901,0.8036249999999999,0.4,0.1,0.13795800000000014,0.5,188.27,292.36,65.91,6.018,2.0,0.2621,2.3105,0.0837,90.415,1.9618,2.1448,0.9193,3.226,0.8879,1
ATH_WIFI_002,ATH_WIFI_002_S02_3.3mps,3.3,6,0.9944740765625,0.022606063337176976,0.924084,1.054313,-0.07767349349810099,-0.1489955590933658,23.67925,0.0901,0.8036249999999999,0.2,0.4,0.13022900000000004,0.4,188.27,292.36,65.91,6.018,2.0,0.33343,2.3105,0.0837,90.415,1.9618,2.1448,0.9193,3.226,0.8879,1
ATH_WIFI_002,ATH_WIFI_002_S02_3.3mps,3.3,7,1.006034346875,0.022434636655420028,0.93857,1.072298,-0.07979920643474325,-0.1436987013752114,23.67925,0.0901,0.8036249999999999,0.3,0.2,0.13372799999999996,0.49999999999999994,188.27,292.36,65.91,6.018,1.0,0.2735,2.3105,0.0837,90.415,1.9618,2.1448,0.9193,3.226,0.8879,1
ATH_WIFI_002,ATH_WIFI_002_S02_3.3mps,3.3,8,1.0008576703125,0.022357714925590046,0.931378,1.068924,-0.07789085242698149,-0.14852623086036038,23.67925,0.0901,0.8036249999999999,0.2,0.3,0.13754599999999995,0.5,188.27,292.36,65.91,6.018,2.0,0.30975,2.3105,0.0837,90.415,1.9618,2.1448,0.9193,3.226,0.8879,1
ATH_WIFI_002,ATH_WIFI_002_S02_3.3mps,3.3,9,0.9988680296875,0.021574259349356324,0.938822,1.059817,-0.07951659854414259,-0.14558245345683582,23.67925,0.0901,0.8036249999999999,0.3,0.3,0.12099499999999996,0.39999999999999997,188.27,292.36,65.91,6.018,2.0,0.24681,2.3105,0.0837,90.415,1.9618,2.1448,0.9193,3.226,0.8879,1
ATH_WIFI_002,ATH_WIFI_002_S02_3.3mps,3.3,10,0.9951534171875001,0.023537583354398976,0.914865,1.060674,-0.07867307399062103,-0.14888000744696672,23.67925,0.0901,0.8036249999999999,0.3,0.2,0.14580899999999986,0.49999999999999994,188.27,292.36,65.91,6.018,2.0,0.30933,2.3105,0.0837,90.415,1.9618,2.1448,0.9193,3.226,0.8879,1
ATH_WIFI_002,ATH_WIFI_002_S02_3.3mps,3.3,11,1.0021239843749998,0.021779157105622074,0.934238,1.062518,-0.07808887744270654,-0.1471432061228109,23.67925,0.0901,0.8036249999999999,0.3,0.4,0.12828000000000006,0.29999999999999993,188.27,292.36,65.91,6.018,2.0,0.29814,2.3105,0.0837,90.415,1.9618,2.1448,0.9193,3.226,0.8879,1
ATH_WIFI_002,ATH_WIFI_002_S02_3.3mps,3.3,12,1.003667009375,0.022590834627714662,0.937758,1.067627,-0.07940590599993566,-0.14543706981116233,23.67925,0.0901,0.8036249999999999,0.3,0.2,0.12986900000000012,0.49999999999999994,188.27,292.36,65.91,6.018,2.0,0.2656,2.3105,0.0837,90.415,1.9618,2.1448,0.9193,3.226,0.8879,1
ATH_WIFI_002,ATH_WIFI_002_S02_3.3mps,3.3,13,0.9958293015624999,0.022322734852755186,0.932148,1.066613,-0.07721053348968757,-0.147720073938771,23.67925,0.0901,0.8036249999999999,0.2,0.3,0.13446500000000006,0.5,188.27,292.36,65.91,6.018,2.0,0.32692,2.3105,0.0837,90.415,1.9618,2.1448,0.9193,3.226,0.8879,1
ATH_WIFI_002,ATH_WIFI_002_S02_3.3mps,3.3,14,0.999143475,0.02257775375647343,0.924796,1.058369,-0.08086191003033513,-0.1455625549447675,23.67925,0.0901,0.8036249999999999,0.3,0.2,0.13357299999999994,0.49999999999999994,188.27,292.36,65.91,6.018,1.0,0.28764,2.3105,0.0837,90.415,1.9618,2.1448,0.9193,3.226,0.8879,1
ATH_WIFI_002,ATH_WIFI_002_S02_3.3mps,3.3,15,1.000565115625,0.02196203244909051,0.938976,1.060977,-0.07738392767026062,-0.14899641204604255,23.67925,0.0901,0.8036249999999999,0.2,0.3,0.12200100000000003,0.5,188.27,292.36,65.91,6.018,2.0,0.30913,2.3105,0.0837,90.415,1.9618,2.1448,0.9193,3.226,0.8879,1
ATH_WIFI_002,ATH_WIFI_002_S02_3.3mps,3.3,16,1.0051092046875,0.021291551864199593,0.938804,1.067723,-0.08070398081488046,-0.14609393713130678,23.67925,0.0901,0.8036249999999999,0.4,0.3,0.128919,0.3,188.27,292.36,65.91,6.018,2.0,0.24095,2.3105,0.0837,90.415,1.9618,2.1448,0.9193,3.226,0.8879,1
ATH_WIFI_002,ATH_WIFI_002_S02_3.3mps,3.3,17,0.9962448453125001,0.02239937488570263,0.931933,1.05747,-0.07846766097787539,-0.1476919741017965,23.67925,0.0901,0.8036249999999999,0.2,0.3,0.1255369999999999,0.5,188.27,292.36,65.91,6.018,2.0,0.31185,2.3105,0.0837,90.415,1.9618,2.1448,0.9193,3.226,0.8879,1
ATH_WIFI_002,ATH_WIFI_002_S02_3.7mps,3.7,0,1.0057159437499998,0.021578860527349475,0.945774,1.073915,-0.474099752007591,-0.7175504536657556,24.20375,0.09625,0.8134499999999999,0.3,0.1,0.12814099999999995,0.6,195.16,276.07,75.13,5.536,2.0,0.28965,2.4785,0.1246,93.484,2.1724,2.1593,0.9897,3.935,0.9,0
ATH_WIFI_002,ATH_WIFI_002_S02_3.7mps,3.7,1,0.996991515625,0.02362631126837173,0.939529,1.063781,-0.4564270076999616,-0.7282615897405559,24.20375,0.09625,0.8134499999999999,0.2,0.3,0.12425200000000014,0.5,195.16,276.07,75.13,5.536,2.0,0.32602,2.4785,0.1246,93.484,2.1724,2.1593,0.9897,3.935,0.9,0
ATH_WIFI_002,ATH_WIFI_002_S02_3.7mps,3.7,2,0.9956749484375,0.021984195116044374,0.936121,1.055142,-0.45911356676173876,-0.7273058296630414,24.20375,0.09625,0.8134499999999999,0.3,0.4,0.11902100000000004,0.29999999999999993,195.16,276.07,75.13,5.536,2.0,0.32433,2.4785,0.1246,93.484,2.1724,2.1593,0.9897,3.935,0.9,0
ATH_WIFI_002,ATH_WIFI_002_S02_3.7mps,3.7,3,1.00503626875,0.020380139924043455,0.948983,1.058108,-0.46920061213411196,-0.7207923300897593,24.20375,0.09625,0.8134499999999999,0.4,0.2,0.10912500000000003,0.39999999999999997,195.16,276.07,75.13,5.536,2.0,0.30572,2.4785,0.1246,93.484,2.1724,2.1593,0.9897,3.935,0.9,0
ATH_WIFI_002,ATH_WIFI_002_S02_3.7mps,3.7,4,1.0019324078125,0.02104188469629291,0.940321,1.057343,-0.45467102137529664,-0.7294764796360542,24.20375,0.09625,0.8134499999999999,0.1,0.3,0.11702199999999996,0.6000000000000001,195.16,276.07,75.13,5.536,2.0,0.31336,2.4785,0.1246,93.484,2.1724,2.1593,0.9897,3.935,0.9,0
ATH_WIFI_002,ATH_WIFI_002_S02_3.7mps,3.7,5,0.9988009046874999,0.023036585751741036,0.923928,1.051444,-0.4674283737669308,-0.7215132984806469,24.20375,0.09625,0.8134499999999999,0.3,0.2,0.12751600000000007,0.49999999999999994,195.16,276.07,75.13,5.536,2.0,0.30311,2.4785,0.1246,93.484,2.1724,2.1593,0.9897,3.935,0.9,0
ATH_WIFI_002,ATH_WIFI_002_S02_3.7mps,3.7,6,0.9959512640625,0.022450228268524938,0.928451,1.047634,-0.46203034652123226,-0.7254516974060634,24.20375,0.09625,0.8134499999999999,0.4,0.3,0.11918299999999993,0.3,195.16,276.07,75.13,5.536,2.0,0.31251,2.4785,0.1246,93.484,2.1724,2.1593,0.9897,3.935,0.9,0
ATH_WIFI_002,ATH_WIFI_002_S02_3.7mps,3.7,7,1.0017653640625,0.020502652478125088,0.938734,1.060317,-0.4538843293357345,-0.730684331706731,24.20375,0.09625,0.8134499999999999,0.2,0.4,0.121583,0.4,195.16,276.07,75.13,5.536,2.0,0.33893,2.4785,0.1246,93.484,2.1724,2.1593,0.9897,3.935,0.9,0
ATH_WIFI_002,ATH_WIFI_002_S02_3.7mps,3.7,8,1.0055435375,0.02078700917172357,0.939759,1.0622,-0.4718272536822698,-0.7182223772375577,24.20375,0.09625,0.8134499999999999,0.3,0.1,0.12244100000000002,0.6,195.16,276.07,75.13,5.536,2.0,0.28622,2.4785,0.1246,93.484,2.1724,2.1593,0.9897,3.935,0.9,0
